"Longitude","Latitude","Elevation","Weekday","Month","Time","Land.Use_AGRICULTURAL","Land.Use_COMMERCIAL","Land.Use_FOREST","Land.Use_INDUSTRIAL","Land.Use_MILITARY RESERVATION","Land.Use_RESIDENTIAL","Location.Setting_RURAL","Location.Setting_SUBURBAN","Location.Setting_URBAN AND CENTER CITY","max_PM2.5","max_NO2","max_O3","max_PM10","max_CO","max_SO2"
-73.82153,40.73614,33,2,1,1097,0,1,0,0,0,0,0,0,1,7.75,33.6,0.021,17,0.3,4.8
-95.976537,36.204902,201,7,10,668,0,0,0,0,0,1,0,0,1,12.55,13.2,0.017,23,0.2,0.2
-111.872222,40.736389,1304,6,7,1668,0,0,0,0,0,1,0,1,0,4.36666666666667,8.7,0.057,10,0,0.9
-100.76821,46.825425,566,7,4,836,0,0,0,0,0,1,0,1,0,2.66666666666667,8.6,0.035,7,0.2,1.9
-94.635605,39.117219,273,5,4,834,0,0,0,0,0,1,0,0,1,14.9,27.9,0.049,22,0.3,0.9
-79.902222,40.146667,277,3,2,41,0,1,0,0,0,0,0,1,0,19.7,21,0.02,23,0.6,9
-73.297257,41.821342,511,7,4,101,0,0,1,0,0,0,1,0,0,3.5,4.6,0.053,7,0.2,0.3
-119.807717,39.525083,1380,5,9,610,0,0,0,0,0,1,0,0,1,6.7,36.8,0.049,22,0.4,2
-119.77321,36.78538,100,1,8,228,0,1,0,0,0,0,0,0,1,16.95,30.3,0.082,61,0.4,4.1
-91.179219,30.461981,19,1,12,361,0,1,0,0,0,0,0,0,1,5.15,11.6,0.027,12,0.2,0
-115.48307,32.67618,2.29519867897034,6,9,982,0,0,0,0,0,1,0,1,0,6.6,20.8,0.044,21,0.4,0.3
-120.4575,34.63782,34,4,5,861,0,1,0,0,0,0,0,0,1,5.6,4,0.041,22,0.2,0
-77.40027,37.55652,54,5,3,1184,0,0,0,0,0,1,0,1,0,6,6.8,0.038,11,0.2,0.3
-111.872222,40.736389,1304,2,6,173,0,0,0,0,0,1,0,1,0,8.9,26,0.083,28,0.3,1.2
-115.078742,36.141875,543,5,2,1506,0,0,0,0,0,1,0,0,1,2.3,14.6,0.042,6,0.2,0
-120.4575,34.63782,34,2,8,607,0,1,0,0,0,0,0,0,1,9.4,5,0.025,28,0.2,1
-119.77321,36.78538,100,6,9,1003,0,1,0,0,0,0,0,0,1,6.83333333333333,7.8,0.047,36.5,0.2,1.1
-81.3625,28.596389,27,7,11,689,0,1,0,0,0,0,0,0,1,8.5,18,0.041,24,0.4,0
-77.013178,38.921847,56,1,2,1145,0,1,0,0,0,0,0,0,1,8.7,17.7,0.026,15,0.3,0.9
-84.2905,33.6878,239,6,11,1059,0,0,0,0,0,1,0,1,0,16.6,22.3,0.031,24,1,1
-119.807717,39.525083,1380,6,3,1185,0,0,0,0,0,1,0,0,1,5.4,26.9,0.054,15,0.2,0.6
-72.902871,41.3014,2,3,4,1203,0,1,0,0,0,0,0,0,1,2.3,35.1,0.033,8,0.2,0.3
-122.026154,37.936013,25,7,1,1109,0,0,0,0,0,1,0,1,0,24,15.8,0.017,24,0.4,0.9
-115.078742,36.141875,543,6,12,1073,0,0,0,0,0,1,0,0,1,17.2333333333333,44.8,0.024,42,1.8,3.9
-117.49201,34.10002,371,5,10,1373,0,0,0,1,0,0,0,1,0,7.6,27.3,0.042,29,0.2,0.5
-74.192892,40.720989,29,4,5,854,0,0,0,0,0,1,0,0,1,4.4,26,0.038,14,0.3,0.7
-80.785683,35.2401,234,3,9,1343,0,0,0,0,0,1,0,0,1,10.4,12.5,0.04,27,0.3,0.4
-122.602877,45.496641,68,7,1,374,0,0,0,0,0,1,0,1,0,4.5,6,0.027,5,0.2,0.5
-95.976537,36.204902,201,4,3,77,0,0,0,0,0,1,0,0,1,9.6,17.3,0.017,15,0.3,0.4
-76.699444,39.965278,131,7,9,255,0,0,0,0,0,1,0,1,0,4.9,12,0.027,6,0,1
-78.915,40.309722,357,1,7,550,0,1,0,0,0,0,0,0,1,10,13,0.025,14,0,1
-92.281296,34.756189,84,5,1,1478,0,1,0,0,0,0,0,0,1,9.6,15.3,0.019,11,0.3,2.4
-106.5852,35.1343,1591,6,6,1640,0,0,0,0,0,1,0,0,1,5.75,12.8,0.059,19,0.2,0.6
-79.902222,40.146667,277,4,7,203,0,1,0,0,0,0,0,1,0,14.4,17,0.062,22,0.3,8
-112.095767,33.503833,343,7,10,1018,0,0,0,0,0,1,0,0,1,11.7,55.9,0.061,37,0.9,2.3
-77.013178,38.921847,56,2,2,1517,0,1,0,0,0,0,0,0,1,4.5,33.2,0.042,15,0.3,1.8
-96.700769,43.54792,449,7,8,969,0,1,0,0,0,0,0,0,1,4.8,6.1,0.036,5,0.2,1.1
-93.643118,41.603159,280,4,4,1190,0,1,0,0,0,0,0,0,1,12.55,12.5,0.0465,20,0.3,0.5
-106.5852,35.1343,1591,7,4,1578,0,0,0,0,0,1,0,0,1,4.1,16.4,0.057,14,0.2,0.6
-119.77321,36.78538,100,1,6,1257,0,1,0,0,0,0,0,0,1,5,20,0.058,27,0.2,2.3
-84.2905,33.6878,239,2,10,299,0,0,0,0,0,1,0,1,0,6.3,5.6,0.011,3,0.2,0.1
-86.114444,39.810833,233,5,11,316,0,0,0,0,0,1,0,1,0,2.95,24.6,0.031,9.5,0.3,0.5
-112.095767,33.503833,343,4,7,196,0,0,0,0,0,1,0,0,1,7.2,17,0.046,26,0.2,1.6
-73.82153,40.73614,33,5,1,743,0,1,0,0,0,0,0,0,1,4.05,24.1,0.032,10,0.4,2.4
-106.5852,35.1343,1591,5,5,120,0,0,0,0,0,1,0,0,1,3.7,31.1,0.056,14,0.3,1.1
-81.3625,28.596389,27,2,8,971,0,1,0,0,0,0,0,0,1,9,6.2,0.023,16,0.5,1.1
-86.114444,39.810833,233,4,5,1589,0,0,0,0,0,1,0,1,0,7.2,11.7,0.037,16.5,0.3,0.3
-115.48307,32.67618,2.29519867897034,3,3,1161,0,0,0,0,0,1,0,1,0,6.1,31.5,0.045,41,0.4,0.7
-95.128508,29.670025,10,3,2,419,0,0,0,0,0,1,0,0,1,5,27.6,0.037,9.5,0.4,0.7
-115.48307,32.67618,2.29519867897034,1,5,858,0,0,0,0,0,1,0,1,0,5.7,20.8,0.049,25,0.2,0.7
-106.5852,35.1343,1591,4,1,756,0,0,0,0,0,1,0,0,1,10.1,39.2,0.032,12,0.5,1.1
-97.475083,35.614131,355,5,3,64,0,0,0,0,0,1,0,1,0,5.5,10,0.045,12,0.1,0
-115.48307,32.67618,2.29519867897034,5,3,71,0,0,0,0,0,1,0,1,0,3.7,20.7,0.045,20,0.2,0.4
-104.778334,41.182227,1842,4,10,294,0,0,0,0,0,1,0,1,0,2.2,5.6,0.027,1,0.1,0.8
-86.815,33.553056,180,7,11,332,0,1,0,0,0,0,0,0,1,6,8.6,0.031,13,0.3,1.2
-94.635605,39.117219,273,4,4,833,0,0,0,0,0,1,0,0,1,14.95,36.4,0.053,27,0.3,0.6
-95.976537,36.204902,201,1,5,1586,0,0,0,0,0,1,0,0,1,7.3,13.1,0.05,14,0.2,0.8
-104.778334,41.182227,1842,2,12,341,0,0,0,0,0,1,0,1,0,0.933333333333333,1.9,0.04,5,0.1,0.1
-81.3625,28.596389,27,7,11,1417,0,1,0,0,0,0,0,0,1,6.5,5.7,0.043,9,0.5,0.5
-80.785683,35.2401,234,7,1,731,0,0,0,0,0,1,0,0,1,8.7,7.6,0.022,10,0.3,0.2
-112.095767,33.503833,343,2,3,82,0,0,0,0,0,1,0,0,1,5.2,43,0.049,23,0.7,1.7
-86.114444,39.810833,233,7,4,1571,0,0,0,0,0,1,0,1,0,4.1,25.5,0.053,9.5,0.6,0.4
-93.643118,41.603159,280,2,7,551,0,1,0,0,0,0,0,0,1,8.35,7,0.0345,20,0.2,0.1
-117.32554,34.510961,913,6,2,401,0,0,0,0,0,1,0,1,0,5,31.8,0.038,18,0.7,1
-81.3625,28.596389,27,5,11,1401,0,1,0,0,0,0,0,0,1,5.9,9,0.029,13,0.4,0.4
-90.182722,32.329111,118,3,6,1637,0,1,0,0,0,0,0,0,1,14.8,12.8,0.027,42,0.2,0.8
-84.50404,39.12886,249,4,2,1141,0,1,0,0,0,0,0,0,1,6.7,13,0.025,17,0.2,1.2
-118.22688,34.06659,93,5,11,1037,0,0,0,0,0,1,0,0,1,6.55,27.7,0.039,15,0.35,0.7
-73.297257,41.821342,511,6,1,23,0,0,1,0,0,0,1,0,0,13,20.1,0.033,12.5,0.3,2.8
-106.5852,35.1343,1591,7,5,1585,0,0,0,0,0,1,0,0,1,5,21.3,0.066,17,0.3,0.5
-119.807717,39.525083,1380,5,6,904,0,0,0,0,0,1,0,0,1,8.4,24.6,0.062,25,0.3,0.5
-86.114444,39.810833,233,3,8,965,0,0,0,0,0,1,0,1,0,8.05,24.9,0.037,18.5,0.3,1
-122.026154,37.936013,25,4,2,413,0,0,0,0,0,1,0,1,0,5,8.5,0.041,12,0.2,0.5
-94.635605,39.117219,273,2,8,943,0,0,0,0,0,1,0,0,1,10.5,25.3,0.053,15,0.6,0.7
-77.013178,38.921847,56,7,11,304,0,1,0,0,0,0,0,0,1,15.15,25.3,0.021,20,0.5,0.7
-104.778334,41.182227,1842,1,12,725,0,0,0,0,0,1,0,1,0,2.4,6.8,0.048,5,0.1,0.4
-115.48307,32.67618,2.29519867897034,6,3,793,0,0,0,0,0,1,0,1,0,14.5,31.2,0.038,55,1.2,2.8
-78.915,40.309722,357,2,12,362,0,1,0,0,0,0,0,0,1,3.3,15,0.018,8,0.1,1
-76.878333,39.055277,50,5,6,176,0,0,0,0,0,1,0,1,0,12.5,5.5,0.053,16,0.2,1.1
-96.85535,46.933754,271,4,4,112,1,0,0,0,0,0,0,1,0,10.2,11.4,0.046,15,0.2,0.9
-78.915,40.309722,357,6,3,429,0,1,0,0,0,0,0,0,1,13.7,16,0.033,16,0.1,3
-111.872222,40.736389,1304,6,2,44,0,0,0,0,0,1,0,1,0,10.75,42,0.032,26,0.9,0.9
-93.207615,45.13768,277,4,10,1015,0,1,0,0,0,0,0,1,0,6.5,10.8,0.028,8,0.3,0.9
-81.3625,28.596389,27,7,10,1032,0,1,0,0,0,0,0,0,1,2.4,3.6,0.038,4,0.4,0.4
-93.207615,45.13768,277,6,3,1549,0,1,0,0,0,0,0,1,0,1.8,3.3,0.044,5,0.3,0.4
-119.807717,39.525083,1380,3,12,342,0,0,0,0,0,1,0,0,1,5.5,41.5,0.035,15,1.2,2.9
-116.944222,32.789561,144,1,1,1124,0,1,0,0,0,0,0,1,0,5,33,0.037,18,0.7,0.4
-71.0826,42.3295,20,5,6,533,0,1,0,0,0,0,0,0,1,5.85,31,0.037,11,0.3,1
-72.902871,41.3014,2,1,3,802,0,1,0,0,0,0,0,0,1,5.4,28.8,0.035,12,0.2,0.7
-71.0826,42.3295,20,5,5,1226,0,1,0,0,0,0,0,0,1,5.5,19,0.04,9,0.2,0.6
-77.013178,38.921847,56,7,5,1592,0,1,0,0,0,0,0,0,1,1.65,4.8,0.038,3,0.2,0.8
-119.807717,39.525083,1380,2,5,1216,0,0,0,0,0,1,0,0,1,2,8.1,0.045,3,0.1,0.1
-117.32554,34.510961,913,3,8,944,0,0,0,0,0,1,0,1,0,10,24.3,0.051,27,0.4,1.2
-92.281296,34.756189,84,6,5,863,0,1,0,0,0,0,0,0,1,7.4,16.2,0.054,17,0.5,1.1
-91.179219,30.461981,19,2,7,1643,0,1,0,0,0,0,0,0,1,6.3,29,0.027,14,0.2,0.5
-118.22688,34.06659,93,2,2,1517,0,0,0,0,0,1,0,0,1,19.1,37.4,0.028,40,0.9,1
-94.635605,39.117219,273,4,2,1512,0,0,0,0,0,1,0,0,1,19.8,41,0.032,23,0.7,3.8
-96.700769,43.54792,449,4,7,567,0,1,0,0,0,0,0,0,1,5.7,6,0.055,19,0.2,0.1
-71.0826,42.3295,20,1,4,473,0,1,0,0,0,0,0,0,1,8,42,0.041,16.5,0.4,1.5
-81.3625,28.596389,27,2,11,327,0,1,0,0,0,0,0,0,1,4.2,15,0.039,5,0.8,0
-90.198348,38.656429,155,5,1,386,0,0,0,0,0,1,0,0,1,20.8,21.6,0.028,29,0.4,4.6
-90.198348,38.656429,155,2,3,1538,0,0,0,0,0,1,0,0,1,10.125,41.4,0.045,26.3333333333333,0.3,2.4
-117.49201,34.10002,371,1,7,935,0,0,0,1,0,0,0,1,0,13.2,25.9,0.033,41,0.3,0.8
-122.602877,45.496641,68,7,2,1130,0,0,0,0,0,1,0,1,0,2.3,6.1,0.016,3,0.2,0.2
-104.778334,41.182227,1842,4,2,1141,0,0,0,0,0,1,0,1,0,0.3,2.8,0.044,4,0.1,0.3
-95.976537,36.204902,201,2,4,824,0,0,0,0,0,1,0,0,1,4.3,11.8,0.032,8,0.5,0.6
-77.013178,38.921847,56,3,9,986,0,1,0,0,0,0,0,0,1,6,18.2,0.023,5,0.4,0.7
-78.915,40.309722,357,5,4,848,0,1,0,0,0,0,0,0,1,8.3,10,0.05,10,0.1,2
-74.192892,40.720989,29,3,12,356,0,0,0,0,0,1,0,0,1,13.6,34,0.009,18,1,1
-72.902871,41.3014,2,6,4,821,0,1,0,0,0,0,0,0,1,0.4,12.1,0.041,0.5,0.2,0.2
-119.807717,39.525083,1380,3,3,83,0,0,0,0,0,1,0,0,1,2.65,27.2,0.039,8.5,0.3,0.6
-104.778334,41.182227,1842,2,3,817,0,0,0,0,0,1,0,1,0,-0.8,2.4,0.035,1,0.2,0.2
-124.17949,40.77678,22,1,8,1334,0,0,0,0,0,1,0,1,0,7.6,3.3,0.014,18,0.2,0.4
-84.2905,33.6878,239,1,5,865,0,0,0,0,0,1,0,1,0,6.45,36.9,0.083,18,0.7,0.6
-77.40027,37.55652,54,4,2,35,0,0,0,0,0,1,0,1,0,6.3,17.5,0.037,7,0.3,2.8
-120.4575,34.63782,34,4,7,203,0,1,0,0,0,0,0,0,1,7.7,3,0.027,23,0.3,1
-91.179219,30.461981,19,1,5,501,0,1,0,0,0,0,0,0,1,12.8,14.5,0.035,23,0.3,1.8
-117.32554,34.510961,913,2,5,880,0,0,0,0,0,1,0,1,0,11.95,37.6,0.056,34,0.7,0.8
-84.50404,39.12886,249,5,11,323,0,1,0,0,0,0,0,0,1,3.5,27,0.03,10.3333333333333,0.4,4.4
-112.095767,33.503833,343,6,8,1696,0,0,0,0,0,1,0,0,1,4.6,7.5,0.041,21,0.2,0.6
-72.902871,41.3014,2,1,2,767,0,1,0,0,0,0,0,0,1,7.5,42.7,0.039,15.3333333333333,0.4,1.2
-80.038611,42.14175,192,1,4,116,0,1,0,0,0,0,0,1,0,4.4,11,0.025,8,0,2
-95.976537,36.204902,201,6,12,1094,0,0,0,0,0,1,0,0,1,13.05,12.3,0.029,17,0.4,0.3
-77.013178,38.921847,56,2,5,873,0,1,0,0,0,0,0,0,1,9.5,15.8,0.028,28,0.3,1.8
-117.41601,33.99958,255,5,6,1625,0,0,0,0,0,1,0,1,0,14.15,7.5,0.056,33,0.2,0.3
-119.77321,36.78538,100,3,7,195,0,1,0,0,0,0,0,0,1,7.13333333333333,8.3,0.058,27.5,0.2,1.5
-106.5852,35.1343,1591,4,7,210,0,0,0,0,0,1,0,0,1,3.3,20.6,0.047,9,0.2,0.9
-81.3625,28.596389,27,7,1,381,0,1,0,0,0,0,0,0,1,4.8,12,0.039,13,0.8,1
-96.700769,43.54792,449,1,1,4,0,1,0,0,0,0,0,0,1,3.7,17.4,0.011,17,0.3,1
-71.0826,42.3295,20,5,1,1121,0,1,0,0,0,0,0,0,1,3.85,45,0.032,7.5,0.5,2.3
-122.602877,45.496641,68,3,2,1154,0,0,0,0,0,1,0,1,0,2.1,18.9,0.032,2,0.3,0.7
-112.095767,33.503833,343,4,3,1526,0,0,0,0,0,1,0,0,1,5.7,30.4,0.034,23,0.3,1.2
-81.3625,28.596389,27,7,3,87,0,1,0,0,0,0,0,0,1,6.5,5,0.052,11,0.8,0
-81.678449,41.492117,181,3,8,608,0,1,0,0,0,0,0,0,1,10.6,43,0.036,30,0.5,3.75
-81.678449,41.492117,181,1,4,1187,0,1,0,0,0,0,0,0,1,7.75,33,0.039,23,0.3,1.2
-91.179219,30.461981,19,7,12,1445,0,1,0,0,0,0,0,0,1,6.15,21.8,0.022,9,0.4,0.7
-115.48307,32.67618,2.29519867897034,7,1,752,0,0,0,0,0,1,0,1,0,12.1,26.1,0.036,33,0.7,0.7
-78.574167,35.856111,103,6,2,44,0,0,0,0,0,1,0,1,0,8.95,31.4,0.04,11,0.5,1.1
-80.785683,35.2401,234,1,9,1341,0,0,0,0,0,1,0,0,1,5.4,6.9,0.032,10,0.2,0.6
-96.700769,43.54792,449,3,1,1105,0,1,0,0,0,0,0,0,1,13,14.4,0.028,17,0.3,0.8
-80.038611,42.14175,192,7,5,150,0,1,0,0,0,0,0,1,0,0.6,1,0.028,0,0,2
-80.785683,35.2401,234,3,4,839,0,0,0,0,0,1,0,0,1,6.2,12.2,0.028,12,0.2,0.3
-90.182722,32.329111,118,4,4,119,0,1,0,0,0,0,0,0,1,11.1,37.7,0.065,30,0.5,1.1
-84.50404,39.12886,249,7,3,801,0,1,0,0,0,0,0,0,1,5.7,8,0.042,13,0.2,1.6
-81.3625,28.596389,27,5,5,148,0,1,0,0,0,0,0,0,1,4.5,7,0.035,8,0.6,0
-76.878333,39.055277,50,7,10,290,0,0,0,0,0,1,0,1,0,2.8,7.4,0.033,4,0.2,0.5
-90.587611,41.530011,222,7,4,479,0,0,0,0,0,1,0,0,1,9.15,6.2,0.0535,16,0.2,0.9
-120.4575,34.63782,34,5,9,631,0,1,0,0,0,0,0,0,1,9.7,8,0.031,34,0.3,2
-77.40027,37.55652,54,5,7,554,0,0,0,0,0,1,0,1,0,7.75,14,0.043,14,0.2,0.1
-77.013178,38.921847,56,5,6,169,0,1,0,0,0,0,0,0,1,11.75,14.4,0.038,18,0.3,0.6
-112.095767,33.503833,343,7,3,66,0,0,0,0,0,1,0,0,1,8.4,41,0.051,30,1,1.6
-92.281296,34.756189,84,7,9,1340,0,1,0,0,0,0,0,0,1,4.9,7,0.022,14,0.2,3.8
-77.40027,37.55652,54,5,2,785,0,0,0,0,0,1,0,1,0,4.3,18.8,0.041,9.66666666666667,0.2,0.7
-93.207615,45.13768,277,4,9,252,0,1,0,0,0,0,0,1,0,1,9.1,0.03,8,0.3,0.7
-81.3625,28.596389,27,4,10,1029,0,1,0,0,0,0,0,0,1,8,19.5,0.048,13,0.3,0.1
-119.807717,39.525083,1380,6,6,1633,0,0,0,0,0,1,0,0,1,1.2,13.9,0.049,12,0.2,0.1
-97.475083,35.614131,355,5,4,1555,0,0,0,0,0,1,0,1,0,8.1,8,0.052,12,0.1,0
-112.095767,33.503833,343,4,9,1722,0,0,0,0,0,1,0,0,1,4.6,23,0.04,21,0.4,1.6
-78.915,40.309722,357,5,5,1590,0,1,0,0,0,0,0,0,1,6.3,7,0.034,16,0,2
-77.40027,37.55652,54,7,6,542,0,0,0,0,0,1,0,1,0,7.95,7.9,0.045,12,0.2,0.2
-76.878333,39.055277,50,3,1,1469,0,0,0,0,0,1,0,1,0,2.43333333333333,6.3,0.026,3,0.2,0.3
-86.114444,39.810833,233,2,12,1454,0,0,0,0,0,1,0,1,0,8.75,16.8,0.033,12,0.9,0.9
-96.700769,43.54792,449,5,1,1,0,1,0,0,0,0,0,0,1,8.4,9.8,0.01,19,0.4,1.1
-104.778334,41.182227,1842,2,8,1314,0,0,0,0,0,1,0,1,0,9.3,19.8,0.059,20,0.2,1.8
-120.4575,34.63782,34,4,5,490,0,1,0,0,0,0,0,0,1,4.4,5,0.036,12,0.3,1
-72.902871,41.3014,2,3,2,769,0,1,0,0,0,0,0,0,1,7.2,40.6,0.026,12,0.4,1.5
-76.699444,39.965278,131,6,1,16,0,0,0,0,0,1,0,1,0,6.8,28,0.034,9,0.2,4
-90.587611,41.530011,222,1,12,1439,0,0,0,0,0,1,0,0,1,22.05,24.9,0.021,34,0.4,1.7
-95.976537,36.204902,201,3,6,524,0,0,0,0,0,1,0,0,1,9.65,17.1,0.06,29,0.4,0.2
-92.281296,34.756189,84,1,12,704,0,1,0,0,0,0,0,0,1,7.2,15.1,0.011,11,0.5,0.8
-84.2905,33.6878,239,4,2,1498,0,0,0,0,0,1,0,1,0,9.05,13.7,0.033,15,0.2,0.4
-96.700769,43.54792,449,5,10,1016,0,1,0,0,0,0,0,0,1,4.7,9.8,0.032,28,0.2,0.6
-96.700769,43.54792,449,6,5,1241,0,1,0,0,0,0,0,0,1,5.7,18.2,0.063,14,0.3,0.8
-96.700769,43.54792,449,3,10,1371,0,1,0,0,0,0,0,0,1,2.6,3.6,0.027,20,0.2,1.1
-84.2905,33.6878,239,2,7,208,0,0,0,0,0,1,0,1,0,12.1,26.4,0.062,24,0.5,0.3
-71.0826,42.3295,20,4,3,1547,0,1,0,0,0,0,0,0,1,6.8,29,0.045,14,0.3,0.4
-96.700769,43.54792,449,4,6,1260,0,1,0,0,0,0,0,0,1,2.9,3.9,0.054,19,0.1,0.5
-80.038611,42.14175,192,7,2,402,0,1,0,0,0,0,0,1,0,9.4,12,0.039,12,0.3,2
-91.179219,30.461981,19,5,2,1149,0,1,0,0,0,0,0,0,1,5.85,18.3,0.018,26,0.2,0.7
-81.678449,41.492117,181,7,11,332,0,1,0,0,0,0,0,0,1,7.5,13,0.027,8,0.3,0.85
-74.192892,40.720989,29,6,6,1619,0,0,0,0,0,1,0,0,1,8.6,42,0.046,16,0.5,0.5
-117.41601,33.99958,255,4,8,602,0,0,0,0,0,1,0,1,0,14.4,18.1,0.066,47,0.35,0.4
-86.114444,39.810833,233,4,10,1393,0,0,0,0,0,1,0,1,0,7.9,22.8,0.025,22,0.3,1
-106.5852,35.1343,1591,2,7,208,0,0,0,0,0,1,0,0,1,4.9,15.6,0.045,15,0.2,0.9
-90.198348,38.656429,155,5,1,1471,0,0,0,0,0,1,0,0,1,12.8,20.9,0.012,23,0.3,4.2
-81.3625,28.596389,27,3,12,356,0,1,0,0,0,0,0,0,1,6.7,14,0.019,15,0.4,0
-78.915,40.309722,357,4,5,490,0,1,0,0,0,0,0,0,1,6,19,0.041,11,0.2,3
-106.5852,35.1343,1591,2,7,1293,0,0,0,0,0,1,0,0,1,5.05,14.4,0.067,11,0.2,0.4
-124.17949,40.77678,22,4,11,329,0,0,0,0,0,1,0,1,0,18.6,9.5,0.021,27,0.7,1
-86.114444,39.810833,233,4,12,364,0,0,0,0,0,1,0,1,0,6.5,10.2,0.029,7.5,0.2,0.1
-84.2905,33.6878,239,2,7,194,0,0,0,0,0,1,0,1,0,9.25,21.6,0.038,23,0.3,0.4
-78.915,40.309722,357,2,10,1006,0,1,0,0,0,0,0,0,1,12.6,13,0.047,11,0.1,0
-96.700769,43.54792,449,4,5,1610,0,1,0,0,0,0,0,0,1,15.1,24.5,0.039,30,0.3,1.1
-117.32554,34.510961,913,7,3,437,0,0,0,0,0,1,0,1,0,5.4,7,0.044,16,0.4,0.1
-119.807717,39.525083,1380,4,9,252,0,0,0,0,0,1,0,0,1,9.4,27.7,0.049,21,0.2,1.5
-93.643118,41.603159,280,7,7,1298,0,1,0,0,0,0,0,0,1,11.85,9.7,0.0465,20,0.3,0.1
-104.987625,39.751184,1593,2,8,971,0,1,0,0,0,0,0,0,1,12.8666666666667,32.8,0.058,45.5,0.4,2
-86.815,33.553056,180,6,1,758,0,1,0,0,0,0,0,0,1,4,29.9,0.045,10,0.2,1
-115.48307,32.67618,2.29519867897034,4,3,1540,0,0,0,0,0,1,0,1,0,3.6,7.4,0.05,15,0.1,0.4
-93.207615,45.13768,277,4,8,973,0,1,0,0,0,0,0,1,0,22.2,7.9,0.034,24,0.4,2.1
-72.902871,41.3014,2,3,6,895,0,1,0,0,0,0,0,0,1,3.2,16.2,0.052,15,0.2,0.3
-119.807717,39.525083,1380,2,1,1125,0,0,0,0,0,1,0,0,1,10,49.6,0.027,29,1.2,0.9
-90.198348,38.656429,155,2,3,1545,0,0,0,0,0,1,0,0,1,7.4,41.5,0.041,19,0.3,2.6
-84.2905,33.6878,239,7,8,1676,0,0,0,0,0,1,0,1,0,6.3,17,0.045,12,0.3,-0.2
-78.915,40.309722,357,7,9,1354,0,1,0,0,0,0,0,0,1,5.5,11,0.027,11,0,0
-94.635605,39.117219,273,4,9,987,0,0,0,0,0,1,0,0,1,15,32.3,0.058,30,0.3,2.6
-117.32554,34.510961,913,7,5,507,0,0,0,0,0,1,0,1,0,2.75,23.8,0.053,18,2.6,0.4
-76.878333,39.055277,50,5,10,302,0,0,0,0,0,1,0,1,0,4.25,12.5,0.019,6,0.2,1
-96.85535,46.933754,271,1,11,312,1,0,0,0,0,0,0,1,0,10.7,22.5,0.019,18,0.2,0.2
-93.643118,41.603159,280,1,5,851,0,1,0,0,0,0,0,0,1,1.65,9.2,0.045,2,0.2,0
-93.643118,41.603159,280,5,6,1268,0,1,0,0,0,0,0,0,1,7.5,12.6,0.038,14,0.3,0.1
-93.207615,45.13768,277,4,6,532,0,1,0,0,0,0,0,1,0,3.2,13.8,0.042,8,0.3,0.2
-74.192892,40.720989,29,6,1,380,0,0,0,0,0,1,0,0,1,8.85,47,0.028,7,0.9,0.9
-104.778334,41.182227,1842,7,1,10,0,0,0,0,0,1,0,1,0,5.5,21.3,0.035,4,0.1,1.7
-90.182722,32.329111,118,6,6,1619,0,1,0,0,0,0,0,0,1,5.8,13.6,0.035,14,0.2,0.7
-91.179219,30.461981,19,7,9,633,0,1,0,0,0,0,0,0,1,7.8,24,0.03,15,0.5,4.7
-104.778334,41.182227,1842,3,3,818,0,0,0,0,0,1,0,1,0,0.9,7.8,0.045,4,0.2,0.1
-120.4575,34.63782,34,2,11,313,0,1,0,0,0,0,0,0,1,4.1,15,0.036,9,0.7,0
-93.207615,45.13768,277,3,4,832,0,1,0,0,0,0,0,1,0,10.6,36.1,0.027,17,0.5,1.3
-95.976537,36.204902,201,6,6,156,0,0,0,0,0,1,0,0,1,17.3,20.2,0.07,28,0.6,0.6
-106.5852,35.1343,1591,5,9,610,0,0,0,0,0,1,0,0,1,1.4,18.5,0.043,12,0.2,1.8
-93.207615,45.13768,277,4,7,210,0,1,0,0,0,0,0,1,0,2.4,8.6,0.038,10,0.2,1.1
-119.77321,36.78538,100,1,12,1075,0,1,0,0,0,0,0,0,1,49.7,52.4,0.016,75.5,1.7,1.5
-81.3625,28.596389,27,5,2,1506,0,1,0,0,0,0,0,0,1,6.6,20.2,0.055,15,0.4,0.1
-112.095767,33.503833,343,3,8,1679,0,0,0,0,0,1,0,0,1,6.55,19,0.05,27,0.3,1.4
-120.4575,34.63782,34,6,7,1304,0,1,0,0,0,0,0,0,1,4.2,1,0.019,8,0.4,1
-81.3625,28.596389,27,1,4,1551,0,1,0,0,0,0,0,0,1,6.4,6.8,0.033,9,0.3,0.1
-80.038611,42.14175,192,1,5,494,0,1,0,0,0,0,0,1,0,5.7,24,0.047,17,0.5,0
-106.5852,35.1343,1591,2,10,1370,0,0,0,0,0,1,0,0,1,3.85,19.1,0.032,17,0.2,1.1
-119.77321,36.78538,100,1,8,242,0,1,0,0,0,0,0,0,1,6.93333333333333,38.6,0.057,44,0.3,1.4
-115.48307,32.67618,2.29519867897034,7,2,402,0,0,0,0,0,1,0,1,0,6.8,34.9,0.044,27,0.8,2.3
-71.0826,42.3295,20,7,9,269,0,1,0,0,0,0,0,0,1,7.1,24,0.03,12,0.3,0.9
-94.635605,39.117219,273,4,8,973,0,0,0,0,0,1,0,0,1,7.3,28.2,0.044,12,0.2,0.2
-86.114444,39.810833,233,7,8,213,0,0,0,0,0,1,0,1,0,10.95,27.4,0.056,26,0.5,13.4
